00771,77260774,병장,하솜정,2019-06-27,010-0927-4730,1994-07-08
00772,77260775,일병,여현하,2021-09-17,010-8153-5615,1997-12-17
00773,77260776,상병,탁우영,2020-09-13,010-1180-7211,1995-01-07
00774,77260777,이병,조연정,2020-11-19,010-7380-7148,1995-03-06
00775,77260778,상병,원경용,2021-09-20,010-2630-6159,1999-05-01
00776,77260779,일병,변정수,2021-09-18,010-6459-2842,1999-10-17
00777,77260780,병장,제영문,2021-01-12,010-8997-7285,1995-04-16
00778,77260781,일병,모식소,2021-08-28,010-2110-8902,2000-01-17
00779,77260782,이병,송석윤,2020-11-05,010-6974-9006,1995-02-07
00780,77260783,병장,형범식,2019-04-03,010-3022-7560,1999-10-20
00781,77260784,상병,남동용,2021-05-19,010-9521-9484,1999-01-01
00782,77260785,병장,계민은,2021-05-25,010-4021-5250,2000-03-23
00783,77260786,병장,장주수,2021-10-23,010-9732-8549,2000-05-19
00784,77260787,상병,염정연,2020-02-04,010-3265-6471,2000-01-21
00785,77260788,이병,조지정,2020-03-15,010-2772-2194,1997-05-17
00786,77260789,병장,복동용,2021-05-15,010-9027-6749,1997-08-09
00787,77260790,이병,옥다은,2021-06-28,010-0318-1284,1994-09-13
00788,77260791,병장,탁하석,2020-04-01,010-9169-0912,2000-03-24
00789,77260792,일병,진호식,2020-12-02,010-3897-0370,1997-09-23
00790,77260793,일병,구경범,2021-07-02,010-2538-3333,1998-10-04
00791,77260794,병장,명영동,2019-06-19,010-9067-1307,1998-06-17
00792,77260795,일병,길용솜,2020-07-13,010-3752-1574,1994-11-15
00793,77260796,병장,하현현,2020-05-25,010-5918-2622,1995-03-03
00794,77260797,일병,현수영,2021-08-10,010-6727-2192,1994-02-24
00795,77260798,일병,계영경,2019-03-14,010-7716-2077,1995-07-05
00796,77260799,병장,차영현,2020-04-13,010-3422-7067,1994-01-11
00797,77260800,상병,국수섭,2019-06-06,010-3503-0733,1994-02-12
00798,77260801,일병,천경정,2020-06-12,010-6866-7427,1997-12-02
00799,77260802,이병,신현문,2021-09-14,010-9791-8363,1995-11-21
00800,77260803,상병,추정주,2021-01-14,010-6810-6520,1998-05-15
00801,77260804,상병,조소다,2019-02-12,010-8632-9024,1994-01-20
00802,77260805,상병,명주윤,2020-06-08,010-8319-3727,1995-04-01
00803,77260806,병장,선범다,2021-03-07,010-8919-0684,1997-05-18
00804,77260807,일병,신정현,2019-06-01,010-5745-4481,1994-07-28
00805,77260808,상병,백윤윤,2021-09-20,010-1013-4296,2000-12-22
00806,77260809,일병,전채현,2020-10-22,010-3282-0415,1997-01-16
00807,77260810,병장,어범감,2021-02-10,010-7005-6912,1998-02-17
00808,77260811,병장,남소훈,2020-01-16,010-9547-4056,1996-02-11
00809,77260812,이병,고하성,2021-08-28,010-0957-3828,1997-12-07
00810,77260813,이병,음수채,2019-04-15,010-4539-5408,1999-06-09
00811,77260814,병장,변은란,2021-02-13,010-7142-4565,1997-04-25
00812,77260815,병장,배우현,2019-08-16,010-7969-0515,1997-07-17
00813,77260816,일병,장하기,2021-04-13,010-7521-3370,1997-02-09
00814,77260817,이병,온훈다,2019-08-15,010-5064-0329,1995-05-23
00815,77260818,상병,최주현,2019-07-19,010-4417-6646,2000-05-12
00816,77260819,일병,손영범,2019-07-18,010-8191-7003,1994-04-21
00817,77260820,병장,범감수,2019-02-26,010-0707-0956,1997-12-26
00818,77260821,상병,사감현,2019-01-02,010-2292-8662,1994-06-28
00819,77260822,일병,안수민,2020-05-26,010-7126-9204,1997-12-10
00820,77260823,이병,석기하,2021-11-24,010-1268-8838,1997-11-08
00821,77260824,이병,여용채,2021-04-12,010-5870-7937,1997-09-05
00822,77260825,이병,신감다,2020-09-24,010-9864-3756,1999-03-08
00823,77260826,상병,오범채,2020-12-10,010-6859-4218,1994-05-26
00824,77260827,병장,부석소,2021-11-19,010-8241-0752,1999-02-15
00825,77260828,일병,지영지,2020-02-21,010-2025-9104,1996-07-15
00826,77260829,상병,문아종,2021-08-07,010-0607-7273,1999-07-24
00827,77260830,일병,방기식,2019-01-16,010-4384-0288,2000-12-22
00828,77260831,상병,강용우,2020-02-08,010-3602-7916,1999-02-12
00829,77260832,일병,최호하,2020-01-03,010-0451-6358,1996-08-19
00830,77260833,일병,맹미종,2021-12-17,010-7682-7657,1999-04-07
00831,77260834,일병,조현다,2019-06-13,010-0638-0812,1995-05-14
00832,77260835,상병,인주영,2019-02-01,010-2389-1967,2000-02-14
00833,77260836,이병,두다채,2021-07-24,010-6016-9975,1996-03-14
00834,77260837,병장,유창현,2020-11-04,010-8029-6662,1995-10-08
00835,77260838,상병,라민영,2021-01-27,010-8934-0702,1995-08-17
00836,77260839,이병,소윤우,2019-02-07,010-0579-4726,1995-07-12
00837,77260840,상병,우민민,2020-01-09,010-1485-3491,1995-06-03
00838,77260841,일병,오다소,2020-03-20,010-3198-6735,1995-04-16
00839,77260842,상병,황식민,2021-09-21,010-6282-8171,1995-03-22
00840,77260843,일병,성채환,2019-09-18,010-8814-6330,1994-08-21
00841,77260844,이병,소하환,2021-03-17,010-5412-3103,1999-03-24
00842,77260845,상병,한아지,2021-12-21,010-3836-1868,1996-03-04
00843,77260846,병장,범윤현,2019-11-01,010-4799-3553,1994-01-07
00844,77260847,병장,노종윤,2019-04-10,010-5286-9665,1999-04-10
00845,77260848,병장,신연아,2020-03-05,010-0297-8410,1998-05-03
00846,77260849,이병,금호동,2020-05-07,010-7866-2115,1998-08-25
00847,77260850,병장,민창하,2021-02-26,010-8543-0003,1997-07-05
00848,77260851,상병,복다솜,2020-04-10,010-0043-9431,1997-12-26
00849,77260852,이병,맹영영,2020-05-06,010-4817-5063,2000-02-25
00850,77260853,상병,정은정,2020-03-27,010-7708-3879,1997-08-11
00851,77260854,이병,소훈영,2020-02-27,010-3664-2870,1994-03-10
00852,77260855,병장,경호범,2020-01-24,010-1978-7687,1999-08-20
00853,77260856,이병,반성식,2021-12-24,010-0271-0079,1994-04-25
00854,77260857,일병,진수석,2019-04-09,010-2859-6141,1998-11-06
00855,77260858,병장,김창문,2019-09-24,010-5831-8009,1998-08-06
00856,77260859,이병,유영미,2020-07-18,010-6577-2178,1997-11-12
00857,77260860,상병,남우식,2020-07-27,010-7543-4864,2000-09-21
00858,77260861,상병,허종란,2020-12-13,010-1141-9193,1997-08-03
00859,77260862,상병,경채환,2020-09-26,010-6412-5171,1995-11-06
00860,77260863,병장,안섭미,2019-04-20,010-9587-7990,1997-01-26
00861,77260864,상병,엄영동,2019-08-22,010-9931-4691,1995-12-12
00862,77260865,병장,마소창,2020-11-20,010-8736-7584,1999-08-03
00863,77260866,병장,염연종,2021-06-25,010-1249-9771,1995-09-27
00864,77260867,상병,구하우,2021-11-01,010-9267-7494,2000-01-13
00865,77260868,일병,전섭종,2020-09-05,010-3854-0053,1998-12-10
00866,77260869,일병,경지지,2020-05-11,010-4887-6037,1999-08-13
00867,77260870,병장,전지섭,2020-02-02,010-4238-0727,1995-07-23
00868,77260871,일병,한기연,2019-02-21,010-5941-0047,1999-09-13
00869,77260872,일병,한영경,2020-05-12,010-3391-4935,1994-10-03
00870,77260873,이병,호창연,2021-08-08,010-4797-8772,2000-05-08
00871,77260874,상병,편정현,2020-03-19,010-8774-4474,1997-12-10
00872,77260875,이병,노종윤,2020-08-05,010-4765-0562,1997-11-21
00873,77260876,이병,장영수,2019-06-04,010-8821-3086,1996-09-11
00874,77260877,상병,석소우,2020-09-17,010-1839-6623,1995-04-19
00875,77260878,병장,채현호,2020-10-16,010-1252-8316,1995-04-18
00876,77260879,일병,신다환,2019-07-16,010-9680-8694,1999-08-01
00877,77260880,일병,손연윤,2021-10-18,010-3357-4786,1995-07-15
00878,77260881,이병,목문석,2020-03-13,010-1158-2901,1994-10-23
00879,77260882,일병,위지현,2019-03-05,010-5321-2591,1994-08-23
00880,77260883,이병,양호감,2019-03-26,010-7452-2324,2000-10-20
00881,77260884,일병,지현연,2019-09-05,010-2547-5478,1998-06-26
00882,77260885,병장,우정소,2019-02-23,010-4121-1035,1998-06-08
00883,77260886,상병,양은정,2021-06-20,010-6347-4583,1999-06-19
00884,77260887,상병,어현창,2021-10-28,010-4097-3461,1998-11-18
00885,77260888,일병,표윤아,2021-12-10,010-6871-3796,1997-01-12
00886,77260889,일병,맹감영,2019-04-08,010-7402-0047,1995-11-23
00887,77260890,상병,태성소,2019-12-06,010-1416-7433,1994-08-22
00888,77260891,상병,장호우,2021-05-01,010-1370-9811,1998-09-07
00889,77260892,병장,조소영,2019-08-07,010-0815-5323,2000-10-18
00890,77260893,일병,방현영,2021-11-19,010-9564-8011,1997-04-13
00891,77260894,병장,양윤정,2021-07-19,010-5234-5543,1994-01-07
00892,77260895,병장,엄영식,2019-04-13,010-7022-0333,1999-01-21
00893,77260896,일병,음연우,2021-11-26,010-1586-0517,1994-04-15
00894,77260897,상병,채정영,2021-04-06,010-8800-5553,1996-08-06
00895,77260898,일병,연경지,2019-12-23,010-4202-3983,1998-05-20
00896,77260899,일병,범기영,2020-02-09,010-2507-9525,1998-02-14
00897,77260900,상병,진채미,2020-02-12,010-9992-0489,1999-08-28
00898,77260901,병장,전정영,2019-12-16,010-6900-8566,1996-01-14
00899,77260902,병장,홍수미,2019-08-09,010-7862-4170,2000-03-02
00900,77260903,병장,지현경,2019-08-07,010-2471-9163,1994-01-27
00901,77260904,상병,인범윤,2019-01-13,010-9826-1311,1995-05-24
00902,77260905,이병,인우종,2019-11-22,010-0523-8995,1999-11-27
00903,77260906,병장,반영채,2021-03-16,010-8298-3496,1999-11-06
00904,77260907,상병,장연영,2021-02-16,010-1775-1207,1998-08-14
00905,77260908,일병,유정다,2021-02-28,010-9841-3064,1997-05-17
00906,77260909,일병,태영영,2019-12-12,010-6072-3593,1999-04-21
00907,77260910,일병,신성주,2021-11-11,010-6827-1596,1996-07-25
00908,77260911,병장,국식동,2021-06-15,010-8570-6549,1994-05-20
00909,77260912,병장,허윤우,2019-05-21,010-6724-8885,1997-03-13
00910,77260913,이병,인연기,2020-06-19,010-9021-0468,1999-03-12
00911,77260914,병장,복영란,2021-02-27,010-7829-9856,1998-11-04
00912,77260915,일병,탁민현,2019-10-06,010-7318-1443,1998-06-03
00913,77260916,이병,명식윤,2020-08-16,010-9318-3841,1998-09-25
00914,77260917,병장,양은은,2019-06-05,010-0998-9065,1997-07-24
00915,77260918,병장,곽식연,2019-12-25,010-7690-3106,1999-11-20
00916,77260919,이병,추정감,2020-06-17,010-5286-8367,1997-03-01
00917,77260920,상병,국영석,2019-08-13,010-9038-7928,1996-05-08
00918,77260921,병장,황다소,2021-05-18,010-9670-8355,1996-10-20
00919,77260922,일병,성현창,2021-08-27,010-6781-7901,1997-04-07
00920,77260923,이병,소정소,2021-07-16,010-5823-4075,2000-05-22
00921,77260924,상병,육채호,2021-06-28,010-9058-2428,1998-02-16
00922,77260925,상병,정은미,2019-02-27,010-7321-7680,2000-04-02
00923,77260926,병장,곽수기,2021-03-03,010-8609-1410,1995-01-19
00924,77260927,일병,육창종,2019-04-14,010-4898-0870,1996-07-02
00925,77260928,병장,조란문,2021-10-03,010-9207-9437,1999-01-20
00926,77260929,이병,길소연,2019-09-27,010-3397-5711,1994-07-28
00927,77260930,일병,유정연,2019-05-14,010-6786-4845,1997-10-22
00928,77260931,이병,용동영,2021-08-14,010-2062-1418,1996-12-07
00929,77260932,상병,공연현,2019-03-25,010-5237-9192,1997-02-20
00930,77260933,일병,황훈현,2019-01-27,010-9885-2500,1999-02-18
00931,77260934,이병,은다성,2021-09-08,010-5246-0755,1996-04-12
00932,77260935,일병,진성성,2019-10-19,010-0337-9177,1996-02-27
00933,77260936,병장,최훈기,2020-05-15,010-9476-6510,1996-10-12
00934,77260937,상병,탁연솜,2020-07-20,010-4969-2179,1998-12-18
00935,77260938,일병,우영솜,2021-04-10,010-7558-6278,1996-01-23
00936,77260939,일병,노주창,2019-11-25,010-1106-1411,1997-11-15
00937,77260940,병장,변미현,2021-09-26,010-4770-3102,1997-08-12
00938,77260941,일병,윤정문,2021-12-01,010-7471-1877,1995-04-05
00939,77260942,병장,정은성,2021-10-17,010-4785-3037,2000-03-07
00940,77260943,이병,두용영,2020-07-06,010-4314-9406,1996-11-13
00941,77260944,병장,공성연,2020-12-13,010-4637-2108,1996-02-05
00942,77260945,이병,임훈창,2019-10-11,010-5858-4158,1999-12-08
00943,77260946,이병,유용하,2020-12-06,010-7382-4661,1999-06-02
00944,77260947,상병,연주문,2021-12-15,010-2164-0891,1995-11-19
00945,77260948,병장,홍연범,2021-12-02,010-9601-9739,1994-03-06
00946,77260949,상병,백호환,2019-07-02,010-5570-5026,1997-12-16
00947,77260950,일병,장현현,2019-12-25,010-6445-4822,1995-11-12
00948,77260951,병장,노민채,2019-09-27,010-1894-3730,1999-01-09
00949,77260952,이병,천지채,2020-12-22,010-0077-7608,1994-04-03
00950,77260953,이병,어창윤,2020-12-27,010-2096-0711,1994-01-28
00951,77260954,상병,목성영,2020-03-20,010-9044-4531,1994-06-07
00952,77260955,상병,방용정,2019-12-25,010-3973-0947,1999-02-02
00953,77260956,병장,소환소,2021-03-07,010-0491-8747,1995-08-13
00954,77260957,이병,빈채채,2021-02-26,010-7703-8814,1997-08-19
00955,77260958,상병,변민호,2019-01-08,010-3506-7104,1996-01-28
00956,77260959,병장,편은감,2020-07-12,010-4807-3184,1995-02-23
00957,77260960,일병,오다성,2019-02-23,010-1242-1201,1997-02-23
00958,77260961,일병,진다미,2021-04-14,010-6105-7508,1996-06-18
00959,77260962,상병,진영연,2019-03-24,010-9366-5929,2000-03-24
00960,77260963,이병,우영란,2019-06-15,010-0406-5623,1999-08-10
00961,77260964,상병,라기은,2021-01-23,010-5252-1855,1999-11-22
00962,77260965,이병,은연섭,2021-06-26,010-3669-4212,1996-03-10
00963,77260966,상병,차우훈,2021-04-14,010-6535-3885,1997-05-07
00964,77260967,이병,금다다,2019-10-22,010-5824-9320,2000-09-28
00965,77260968,일병,공영다,2021-05-10,010-6127-3263,1998-10-26
00966,77260969,상병,태민정,2020-12-12,010-1090-8049,1994-01-23
00967,77260970,일병,석종연,2019-12-11,010-4116-2335,2000-09-28
00968,77260971,일병,도종연,2019-12-17,010-9935-0233,1998-03-19
00969,77260972,이병,하용소,2021-01-14,010-6701-1267,1996-02-02
00970,77260973,일병,전솜란,2021-01-17,010-2665-8724,1999-04-17
00971,77260974,병장,하채윤,2021-12-27,010-3423-9782,2000-03-10
00972,77260975,이병,서윤아,2019-12-02,010-1409-9556,2000-04-19
00973,77260976,이병,진기창,2020-03-12,010-8151-6530,1995-12-23
00974,77260977,병장,전석아,2019-03-21,010-1676-5696,1995-09-15
00975,77260978,이병,채성영,2019-11-27,010-7743-5697,1998-05-15
00976,77260979,이병,박기용,2021-09-25,010-8749-3413,2000-09-20
00977,77260980,병장,구아채,2020-11-21,010-4988-5829,2000-07-05
00978,77260981,병장,신지용,2020-05-18,010-5268-7362,1998-04-07
00979,77260982,이병,조윤용,2020-09-25,010-9971-9110,1997-01-09
00980,77260983,이병,구란정,2020-11-13,010-4906-2121,1999-05-18
00981,77260984,상병,남환창,2020-04-20,010-9349-5334,1998-05-28
00982,77260985,이병,진연솜,2020-07-26,010-0950-1504,1999-08-07
00983,77260986,일병,호동정,2019-08-21,010-6178-0974,1995-07-12
00984,77260987,병장,류솜다,2019-12-06,010-4902-7147,1999-02-08
00985,77260988,상병,주채미,2021-05-19,010-6578-0049,1996-09-16
00986,77260989,이병,옥우영,2019-03-27,010-3839-5110,1999-03-06
00987,77260990,상병,범창은,2019-02-03,010-4825-3865,1999-05-01
00988,77260991,이병,한수미,2020-01-10,010-7846-1815,1999-04-18
00989,77260992,이병,모연영,2021-01-08,010-9182-0186,1997-05-20
00990,77260993,상병,최윤아,2021-12-04,010-4111-1592,2000-12-23
00991,77260994,상병,성성솜,2020-08-21,010-7306-0192,1997-05-09
00992,77260995,상병,진섭용,2021-11-13,010-2484-1801,1995-02-22
00993,77260996,이병,지정성,2020-10-23,010-1783-6220,1999-11-11
00994,77260997,이병,방창감,2019-09-15,010-6716-4583,1999-11-12
00995,77260998,일병,맹석연,2019-09-16,010-7946-5773,1995-07-26
00996,77260999,일병,마연우,2021-06-23,010-7602-2696,1997-02-21
00997,77261000,이병,조영연,2021-06-04,010-4062-3266,1999-09-09
00998,77261001,이병,황솜현,2021-02-22,010-0733-0332,1994-05-11
00999,77261002,상병,원아감,2021-02-23,010-9598-9846,1996-01-16
01000,77261003,병장,노동윤,2021-11-15,010-1051-0256,1998-01-03
